SESHID,politics,harmed1,suffered1,violence1,differently1,rights1,unfairly1,betray1,friend1,loyalty1,rank1,duties1,respect1,disgust1,purity1,unnatural1,income2,education,gender,Age
214442,-2,6,6,6,5,6,5,3,3,5,1,4,3,4,3,2,3,12,-1,32
214465,-2,6,6,4,5,4,5,3,4,5,1,4,4,3,2,4,3,9,1,34
215072,-2,6,5,6,5,5,4,6,4,4,3,4,2,4,5,4,5,5,-1,39
215488,-2,6,6,6,6,6,6,6,3,6,4,4,4,3,4,3,1,5,-1,18
215530,-2,6,6,6,5,5,6,3,4,3,4,3,4,3,2,5,2,9,1,28
211395,-1,5,5,5,5,5,4,2,3,2,1,4,3,3,2,5,4,12,1,31
212074,-1,5,4,5,5,4,6,2,4,4,4,4,2,3,3,4,1,9,1,41
211667,-1,4,5,6,4,4,5,4,6,5,4,5,5,5,4,5,1,7,-1,22
210602,-1,6,5,6,5,5,3,3,4,3,2,6,2,4,3,4,3,5,-1,35
209355,-1,6,5,5,5,6,5,3,4,5,3,5,4,4,5,5,1,8,-1,21
209787,-1,5,5,4,5,5,6,3,3,4,3,4,4,4,4,4,2,5,-1,23
210028,-1,6,5,6,6,6,6,4,2,5,1,5,6,4,5,5,3,8,-1,50
210242,-1,6,6,6,6,6,3,3,5,5,1,4,3,6,1,1,2,7,-1,33
210590,-1,5,4,5,4,6,4,2,4,2,2,4,4,2,3,4,4,12,1,37
210596,-1,4,4,5,5,6,3,4,5,5,2,4,3,4,2,4,,7,-1,23
210672,-1,6,6,6,5,5,6,5,5,6,3,5,4,5,4,5,,7,1,30
210681,-1,4,4,5,4,5,5,4,6,4,3,5,3,3,5,4,,7,1,22
210711,-1,5,2,3,3,1,2,2,2,2,2,3,1,1,1,2,1,4,-1,26
211485,-1,6,5,5,5,5,4,4,5,5,2,5,4,4,4,5,,9,1,31
211050,-1,6,6,6,5,5,6,5,4,3,2,4,2,2,2,4,,7,-1,49
211089,-1,6,5,6,5,6,6,6,5,6,6,5,3,3,3,3,2,7,-1,29
211222,-1,6,6,6,5,6,6,1,1,3,1,1,4,5,4,5,1,7,-1,52
211270,-1,4,4,4,4,5,5,3,3,4,4,5,4,4,5,4,2,9,1,26
211377,-1,5,3,6,6,6,5,3,3,3,2,6,3,2,3,5,4,9,-1,30
211523,-1,4,3,5,6,6,6,4,2,1,4,4,5,3,4,5,3,9,-1,38
211574,-1,6,6,6,6,6,6,4,1,3,1,6,3,4,3,3,,12,1,30
211633,-1,6,4,6,5,6,4,5,5,5,1,4,2,2,1,4,3,7,-1,32
211694,-1,6,6,6,6,6,6,4,2,5,5,5,5,3,5,6,1,5,1,22
211846,-1,3,1,6,3,6,6,4,6,3,1,4,1,6,1,3,1,7,-1,24
213007,-1,5,3,5,5,5,5,4,3,4,2,4,2,2,2,2,4,7,-1,49
213148,-1,5,4,5,4,5,5,3,4,5,2,4,2,5,5,5,,5,1,19
213213,-1,6,6,6,6,6,6,4,1,4,1,6,6,6,5,6,,7,-1,23
213596,-1,5,3,5,4,5,6,3,3,2,4,3,4,4,3,2,,5,1,20
214102,-1,4,5,5,4,4,5,2,3,5,1,3,2,3,3,2,3,7,-1,27
214346,-1,6,5,6,5,5,6,5,3,6,2,2,4,4,5,5,4,4,1,39
214642,-1,6,3,4,3,4,3,3,4,2,2,6,2,4,4,4,3,5,-1,22
214965,-1,6,5,5,5,4,5,5,4,4,5,5,3,5,6,6,4,4,-1,34
215077,-1,3,2,5,3,4,3,6,4,6,6,5,1,3,2,4,,6,-1,20
215428,-1,4,5,6,5,6,5,5,6,6,2,4,4,4,4,3,,5,-1,19
215453,-1,6,4,6,6,6,5,3,6,4,1,4,6,4,5,6,3,5,-1,44
209460,0,3,6,4,5,5,5,4,2,5,4,5,6,4,4,5,2,5,-1,45
209191,0,5,6,6,6,6,6,2,1,3,1,6,4,3,4,4,3,7,-1,33
209291,0,3,3,6,6,4,6,4,1,6,1,4,3,1,6,3,2,7,1,27
209304,0,6,,6,4,4,4,6,6,6,3,3,4,4,4,6,2,5,-1,30
209338,0,6,6,6,5,6,4,4,6,6,1,5,1,4,6,3,,3,1,18
209339,0,4,3,3,3,4,3,3,4,3,3,4,3,3,3,2,3,5,-1,30
209346,0,6,6,6,4,3,3,6,6,3,4,6,6,6,6,6,4,5,1,29
209602,0,5,5,6,6,6,6,2,1,2,1,5,6,5,6,5,,7,-1,20
209694,0,6,6,6,6,5,6,6,4,6,3,4,6,4,3,4,2,7,1,35
209791,0,6,6,6,5,6,5,5,6,5,4,4,4,6,6,5,3,4,-1,28
209783,0,6,6,6,6,6,6,3,4,6,6,6,5,6,6,6,4,7,-1,26
209876,0,5,3,4,5,6,3,3,1,2,2,6,5,2,2,6,1,7,-1,28
210609,0,6,5,6,5,5,4,3,4,4,1,5,3,3,3,3,,7,1,37
210619,0,6,4,6,3,3,4,3,3,1,1,3,3,2,2,6,4,5,1,31
210656,0,6,5,5,6,5,4,3,4,4,4,5,4,6,3,5,4,9,1,29
210846,0,6,5,5,5,5,4,4,4,6,3,5,6,5,6,4,3,5,-1,28
211139,0,6,6,6,4,5,6,2,4,4,4,4,3,5,6,3,2,5,1,32
210859,0,4,4,5,5,6,4,5,1,2,1,6,5,1,3,4,3,7,-1,25
210876,0,6,4,5,6,6,6,5,1,3,1,3,4,2,4,6,3,3,-1,44
210877,0,6,5,4,4,6,5,4,5,2,4,4,3,4,2,5,2,12,-1,33
210898,0,6,4,5,4,4,4,4,4,5,4,4,4,4,4,4,2,4,-1,32
210984,0,4,4,5,5,6,4,4,4,5,1,6,4,4,3,4,3,9,1,39
210979,0,3,5,3,4,6,4,5,4,5,1,5,4,3,4,3,3,7,-1,28
211003,0,5,6,5,6,5,6,5,3,5,3,4,6,3,5,6,3,9,-1,28
211020,0,3,4,4,6,3,4,6,6,6,4,3,4,4,4,2,,5,-1,26
211025,0,5,4,6,4,6,5,3,4,5,2,5,5,2,2,4,4,13,-1,26
211064,0,6,6,6,4,4,6,5,6,4,1,1,1,3,4,4,2,7,-1,59
211048,0,6,4,5,5,5,4,4,4,4,3,4,4,3,2,5,,5,-1,30
211086,0,6,4,4,4,6,4,4,1,4,2,4,3,5,4,4,4,9,1,32
211121,0,1,2,1,4,4,3,2,1,2,1,1,2,1,2,1,5,14,-1,36
211200,0,5,5,5,5,5,3,4,4,4,3,4,5,5,4,3,,7,1,25
211290,0,3,5,3,5,6,3,3,3,1,2,1,1,1,3,3,2,7,1,28
211407,0,6,4,6,6,4,6,4,4,5,4,4,5,3,5,6,3,9,1,42
211416,0,6,5,4,4,6,4,1,1,1,1,1,3,1,6,4,1,9,-1,33
211452,0,6,1,4,5,6,6,5,3,4,6,6,6,6,6,4,,4,-1,20
211509,0,6,4,5,4,5,4,4,5,4,4,3,4,3,3,4,3,4,-1,32
211499,0,6,4,4,4,3,2,2,3,2,1,3,1,2,2,2,1,6,1,23
211539,0,6,5,6,4,6,4,3,2,4,2,4,5,3,4,2,4,14,-1,45
211532,0,4,5,6,5,5,5,5,4,5,1,5,5,5,5,5,,7,1,20
211589,0,3,4,5,6,6,6,3,1,2,1,6,4,2,2,4,3,7,-1,39
211631,0,2,5,6,5,5,5,2,1,2,2,4,5,4,4,5,,7,1,30
211655,0,4,4,3,5,6,6,5,5,2,1,4,2,3,2,5,,5,-1,45
211710,0,3,2,4,2,3,5,2,2,1,3,5,5,2,4,4,2,9,-1,26
211773,0,6,4,3,6,6,2,2,3,3,1,6,2,1,2,3,4,7,-1,30
211910,0,6,4,1,4,5,5,4,4,4,4,6,5,1,4,4,,8,-1,33
211908,0,6,5,5,5,6,5,3,4,3,1,2,2,2,2,4,,4,1,38
211912,0,5,2,4,2,4,4,1,2,3,1,4,3,2,3,4,1,5,-1,20
211960,0,6,5,4,3,5,3,3,6,4,3,4,3,2,5,6,,4,1,21
211966,0,4,6,6,6,5,4,6,5,5,5,5,4,4,5,4,,5,-1,20
212033,0,6,6,6,5,5,5,6,4,5,1,4,5,5,6,6,2,7,1,30
212054,0,6,4,5,3,5,3,3,3,3,3,5,3,4,3,4,,7,1,48
212090,0,3,4,6,4,3,6,2,3,5,3,2,3,3,3,2,3,9,1,33
213082,0,4,4,6,4,5,6,3,2,4,1,6,5,4,6,4,4,3,-1,35
213088,0,5,5,6,6,6,5,5,4,5,5,5,5,5,5,6,2,7,1,36
213091,0,1,3,5,5,6,4,3,1,3,1,4,3,2,2,3,,5,1,43
213225,0,5,3,4,5,3,4,3,4,5,2,4,4,4,3,4,2,5,-1,25
213353,0,6,6,6,6,6,6,4,1,6,1,6,6,6,6,6,,6,-1,24
213588,0,1,4,6,6,6,6,6,4,6,3,6,6,6,6,6,2,5,1,36
213938,0,6,6,6,5,6,5,4,6,6,1,4,4,6,4,6,2,5,1,46
214287,0,3,4,4,5,5,5,5,2,3,2,5,4,3,4,4,2,3,1,19
214693,0,6,4,6,5,4,4,5,3,3,1,4,2,2,5,5,3,7,1,37
214822,0,5,3,4,4,5,6,3,5,4,4,5,4,5,5,5,2,7,-1,30
215405,0,6,6,6,6,6,6,3,6,4,1,4,5,5,5,5,3,7,-1,23
215568,0,6,6,6,6,4,6,3,1,6,1,4,3,6,4,6,2,4,-1,35
215493,0,6,4,6,5,3,4,4,3,4,1,2,4,4,5,4,,5,1,18
215485,0,6,5,5,5,5,5,4,5,4,1,4,5,4,5,5,3,5,1,19
215538,0,3,6,6,6,6,6,6,1,6,2,6,6,3,4,6,4,9,1,39
210881,1,4,6,6,6,4,5,4,5,3,1,4,5,5,6,5,,9,-1,25
209287,1,4,5,6,5,5,3,2,3,3,3,5,3,3,4,5,3,6,1,41
209574,1,6,6,6,6,6,6,3,6,6,3,4,4,4,6,6,3,3,-1,58
209647,1,4,5,6,6,4,6,4,2,3,3,5,4,2,2,3,3,5,-1,42
209707,1,5,5,4,4,3,3,3,4,4,1,3,2,2,2,3,1,,-1,18
209713,1,6,5,6,5,5,6,2,3,5,1,4,2,6,4,5,4,7,-1,35
209717,1,4,5,5,3,4,4,4,3,3,2,5,5,3,4,4,1,5,1,21
209762,1,6,5,5,6,5,4,5,5,3,2,6,4,5,3,5,,5,1,19
210583,1,6,4,3,4,5,4,3,4,4,2,5,5,3,4,4,3,7,-1,28
210611,1,5,5,5,4,5,4,3,3,5,2,3,4,3,6,5,2,7,-1,21
210734,1,6,6,6,6,6,6,3,2,5,1,4,5,2,2,4,3,7,1,24
211334,1,6,5,6,5,5,4,6,5,5,3,5,4,5,4,5,2,5,-1,39
210914,1,4,4,5,6,6,6,5,5,5,6,6,1,1,2,4,4,13,-1,32
210954,1,6,6,6,5,5,4,5,6,6,4,5,5,4,3,4,,7,1,34
211080,1,6,6,6,6,6,4,1,4,6,1,4,5,5,2,6,4,9,1,26
211323,1,6,5,6,6,6,6,4,5,5,4,4,3,4,5,4,3,4,-1,48
211354,1,6,5,6,3,5,6,6,4,2,4,5,5,4,5,5,4,7,-1,27
211430,1,6,6,4,3,6,6,3,3,4,2,5,2,3,3,3,5,7,-1,30
211429,1,5,3,4,3,4,5,3,2,2,2,4,3,3,3,5,4,13,-1,49
211761,1,6,5,6,4,5,6,6,5,5,5,5,6,6,5,5,3,4,1,41
211774,1,4,6,6,4,6,6,3,1,6,1,4,5,4,4,4,,5,1,38
212111,1,6,6,6,4,6,6,3,2,4,1,6,5,2,5,4,5,7,-1,50
213098,1,5,5,4,5,5,1,4,2,3,1,2,2,1,1,1,4,5,1,36
213140,1,6,4,6,6,6,4,6,6,3,6,6,6,6,3,6,4,4,-1,19
213175,1,6,6,6,6,6,6,6,6,6,1,6,6,5,6,6,3,6,-1,40
213251,1,1,3,6,5,6,5,1,3,4,1,1,4,1,1,1,4,7,1,33
213551,1,6,6,6,6,6,6,1,1,1,1,6,6,3,3,4,2,7,-1,41
213757,1,6,6,6,6,6,6,6,1,6,1,6,6,3,3,6,3,7,-1,32
214219,1,4,4,5,4,5,5,1,4,4,1,3,4,4,3,5,4,7,-1,32
214281,1,6,6,6,4,5,6,5,1,6,1,6,6,4,5,5,1,5,1,61
215144,1,3,5,5,3,5,5,4,1,3,2,4,3,2,3,6,4,7,-1,29
215526,1,6,6,2,6,1,6,1,4,4,6,6,2,6,1,4,4,4,-1,28
215437,2,4,5,5,5,5,5,3,1,2,2,4,3,3,3,5,2,4,-1,39
209476,2,6,4,6,6,6,5,3,3,4,1,4,5,3,4,6,1,7,1,23
210090,2,6,6,6,6,6,5,1,4,6,5,6,1,4,4,4,1,5,-1,19
210102,2,6,5,6,4,6,4,5,1,5,3,5,6,5,4,5,5,7,-1,40
210466,2,4,4,6,4,6,6,1,1,6,1,6,6,4,6,4,4,9,-1,60
210598,2,6,4,6,6,6,6,2,1,3,1,5,4,2,5,3,4,7,-1,37
210620,2,6,6,6,6,6,4,2,2,2,1,6,2,2,3,4,2,7,-1,30
211029,2,6,6,6,6,6,5,4,5,2,2,5,5,5,5,6,4,7,1,28
211114,2,4,3,4,3,4,6,5,5,6,1,6,6,4,5,4,4,7,-1,26
211124,2,4,4,6,2,2,4,4,1,3,4,5,6,5,5,4,3,7,1,25
211529,2,5,3,6,5,4,3,1,3,5,1,6,4,4,3,5,5,7,-1,22
212062,2,1,2,6,6,4,6,2,2,4,1,6,1,2,4,2,4,14,-1,49
212623,2,4,4,4,6,5,6,6,6,6,4,4,4,3,4,3,,3,-1,23
213524,2,4,5,6,6,6,6,4,2,4,3,6,5,4,1,4,,7,-1,46
213935,2,6,4,3,5,4,6,1,4,5,4,4,5,5,4,3,2,7,-1,21
215334,2,2,2,3,4,3,3,2,1,2,1,5,3,2,2,3,4,7,-1,47
209557,3,6,4,5,4,4,5,2,2,5,2,5,5,5,6,6,,4,1,35
209743,3,6,5,6,5,4,6,6,5,6,2,6,6,5,4,4,5,5,-1,20
211151,3,3,4,6,3,2,5,4,2,5,6,6,5,2,6,6,5,11,-1,47
211894,3,4,3,5,5,4,4,5,1,3,2,4,4,3,1,4,4,4,-1,36
213043,3,1,1,1,1,1,1,6,6,1,1,1,1,6,6,6,2,9,-1,28
209117,,,,,,,,,,,,,,,,,3,6,-1,31
211242,,,,,,,,,,,,,,,,,,,1,26
209079,-3,,,,,,,,,,,,,,,,2,7,1,47
208636,-3,,,,,,,,,,,,,,,,2,9,-1,44
208742,-3,,,,,,,,,,,,,,,,,8,1,19
208795,-3,,,,,,,,,,,,,,,,,5,1,18
208925,-3,,,,,,,,,,,,,,,,3,12,-1,54
209163,-3,,,,,,,,,,,,,,,,4,7,1,51
209057,-3,,,,,,,,,,,,,,,,1,7,-1,21
209062,-3,,,,,,,,,,,,,,,,5,9,1,39
209059,-3,,,,,,,,,,,,,,,,2,6,1,50
212986,-3,,,,,,,,,,,,,,,,3,9,-1,21
208643,-2,,,,,,,,,,,,,,,,3,9,1,37
208681,-2,,,,,,,,,,,,,,,,,7,1,29
208697,-2,,,,,,,,,,,,,,,,,8,1,34
208794,-2,,,,,,,,,,,,,,,,4,12,1,43
208796,-2,,,,,,,,,,,,,,,,,4,-1,20
208889,-2,,,,,,,,,,,,,,,,3,5,1,20
208897,-2,,,,,,,,,,,,,,,,1,7,-1,29
208898,-2,,,,,,,,,,,,,,,,2,7,1,27
208964,-2,,,,,,,,,,,,,,,,1,4,-1,43
208959,-2,,,,,,,,,,,,,,,,1,9,-1,27
208980,-2,,,,,,,,,,,,,,,,4,12,1,38
209072,-2,,,,,,,,,,,,,,,,4,13,1,8
209094,-2,,,,,,,,,,,,,,,,4,5,1,63
209127,-2,,,,,,,,,,,,,,,,2,8,-1,27
209159,-2,,,,,,,,,,,,,,,,1,7,-1,21
209154,-2,,,,,,,,,,,,,,,,2,5,-1,19
209290,-2,,,,,,,,,,,,,,,,,8,1,27
209420,-2,,,,,,,,,,,,,,,,4,9,-1,39
209676,-2,,,,,,,,,,,,,,,,4,7,-1,38
210721,-2,,,,,,,,,,,,,,,,3,7,1,28
210863,-2,,,,,,,,,,,,,,,,3,7,1,32
211068,-2,,,,,,,,,,,,,,,,3,7,-1,44
211524,-2,,,,,,,,,,,,,,,,3,7,-1,44
212117,-2,,,,,,,,,,,,,,,,1,9,-1,25
213660,-2,,,,,,,,,,,,,,,,1,7,-1,29
214430,-2,,,,,,,,,,,,,,,,1,7,-1,23
214673,-2,,,,,,,,,,,,,,,,2,12,-1,28
208657,-1,,,,,,,,,,,,,,,,3,5,1,20
208773,-1,,,,,,,,,,,,,,,,,13,-1,19
208779,-1,,,,,,,,,,,,,,,,1,9,1,22
208906,-1,,,,,,,,,,,,,,,,4,7,-1,36
208984,-1,,,,,,,,,,,,,,,,2,4,1,19
209546,-1,,,,,,,,,,,,,,,,5,12,-1,51
211335,-1,,,,,,,,,,,,,,,,4,7,-1,34
211835,-1,,,,,,,,,,,,,,,,2,5,-1,20
208652,0,,,,,,,,,,,,,,,,,4,-1,34
208653,0,,,,,,,,,,,,,,,,,4,1,22
208662,0,,,,,,,,,,,,,,,,,7,1,21
208701,0,,,,,,,,,,,,,,,,1,7,-1,22
208780,0,,,,,,,,,,,,,,,,3,12,1,24
208722,0,,,,,,,,,,,,,,,,,9,-1,23
208814,0,,,,,,,,,,,,,,,,,9,1,21
208853,0,,,,,,,,,,,,,,,,3,4,-1,31
209092,0,,,,,,,,,,,,,,,,,14,-1,26
209235,0,,,,,,,,,,,,,,,,2,7,-1,25
209484,0,,,,,,,,,,,,,,,,2,5,1,23
210607,0,,,,,,,,,,,,,,,,3,5,-1,32
210774,0,,,,,,,,,,,,,,,,3,7,-1,26
210826,0,,,,,,,,,,,,,,,,2,5,-1,33
210889,0,5,,,,,,,,,,,,,,,4,9,1,29
211000,0,,,,,,,,,,,,,,,,2,5,-1,46
210996,0,,,,,,,,,,,,,,,,2,9,-1,23
211399,0,,,,,,,,,,,,,,,,,4,1,19
211428,0,,,,,,,,,,,,,,,,2,7,-1,40
211439,0,,,,,,,,,,,,,,,,4,6,-1,48
211505,0,,,,,,,,,,,,,,,,2,7,1,27
211531,0,,,,,,,,,,,,,,,,2,5,-1,48
211732,0,,,,,,,,,,,,,,,,,12,1,26
211794,0,,,,,,,,,,,,,,,,2,5,-1,23
212037,0,,,,,,,,,,,,,,,,3,3,-1,17
215566,0,,,,,,,,,,,,,,,,2,7,-1,22
208772,1,,,,,,,,,,,,,,,,5,5,-1,38
208907,1,,,,,,,,,,,,,,,,4,5,-1,29
209048,1,,,,,,,,,,,,,,,,3,7,-1,35
211324,1,,,,,,,,,,,,,,,,3,6,1,50
210971,2,,,,,,,,,,,,,,,,1,13,-1,25
208962,2,,,,,,,,,,,,,,,,3,6,-1,29
209796,2,,,,,,,,,,,,,,,,2,5,-1,29
210042,2,,,,,,,,,,,,,,,,,7,-1,27
209051,3,,,,,,,,,,,,,,,,5,7,-1,31
211558,3,,,,,,,,,,,,,,,,3,7,-1,24
211013,1,5,3,4,3,5,4,4,4,5,3,5,4,3,4,4,,7,-1,29
210623,-1,4,3,6,4,6,6,1,3,2,1,5,3,2,1,2,2,6,-1,23
210515,0,2,4,5,4,5,5,4,5,4,2,5,4,2,5,3,1,7,-1,25
215439,1,6,6,4,1,6,6,4,5,6,4,6,5,4,4,6,5,9,-1,59
213782,0,4,3,1,6,4,3,5,2,4,6,6,5,4,4,3,3,9,-1,25
211648,0,4,4,3,3,4,4,4,3,4,3,4,4,4,5,3,,4,-1,21
214018,,4,3,5,6,6,5,6,3,3,6,6,4,5,6,5,1,7,1,24
212591,,6,4,4,4,6,4,4,4,4,4,4,4,4,3,3,,5,1,28
212449,-3,6,6,6,6,6,6,6,5,6,3,6,4,4,4,2,1,3,-1,27
215433,-3,6,6,4,5,5,4,5,6,4,3,5,4,5,3,3,,8,-1,33
211112,-2,5,5,6,5,6,5,4,3,5,5,4,4,2,2,5,1,14,-1,33
211016,0,4,5,5,5,4,5,5,3,4,2,3,5,5,3,4,1,4,1,31
212385,0,6,4,6,6,6,6,6,3,6,3,5,5,6,5,5,2,11,-1,29
214104,-2,6,4,6,3,6,6,4,5,5,4,5,3,4,2,5,1,7,-1,31
214558,0,5,4,4,2,5,4,1,3,2,3,3,1,3,3,2,3,9,1,32
210383,0,5,5,6,5,5,6,4,4,5,2,2,6,5,4,6,,3,-1,24
211041,-1,6,5,6,6,6,4,4,5,2,2,3,3,4,2,4,1,8,-1,31
211734,0,5,3,6,3,5,5,4,5,6,1,3,4,6,5,3,1,13,1,27
210829,0,6,6,6,6,6,6,6,5,5,5,6,6,4,6,2,,5,-1,18
212181,-2,4,4,5,5,5,5,5,3,4,3,5,3,2,5,4,4,9,-1,24
214243,0,3,3,4,3,4,4,3,3,3,1,3,2,3,3,3,2,7,-1,31
209246,-2,5,4,5,5,6,5,5,4,5,3,5,3,2,5,5,4,5,-1,20
212209,0,6,6,6,6,5,5,4,6,4,3,3,5,5,5,6,1,7,-1,21
212909,-1,3,6,4,6,6,4,4,5,4,4,4,2,3,1,1,,7,-1,22
213168,0,6,5,5,5,5,5,5,5,5,4,5,5,5,4,4,1,8,1,42
209275,-2,4,4,5,4,5,4,4,3,3,2,2,2,2,3,3,1,9,1,23
214110,-2,4,5,6,3,6,4,3,4,5,4,3,3,3,3,3,,5,1,21
213323,0,4,5,5,6,6,6,5,3,5,2,6,4,5,5,5,,3,-1,17
213053,,4,5,5,4,4,5,3,6,4,3,4,4,3,4,4,1,9,1,27
212021,-3,5,4,5,4,6,6,4,3,4,2,3,4,4,3,3,4,7,1,43
213130,,6,3,6,6,3,3,1,3,4,3,3,1,2,6,1,,4,-1,20
211059,-3,6,1,6,5,6,6,3,1,6,1,6,6,1,5,3,3,9,-1,39
212846,-3,4,2,2,6,6,6,6,3,6,1,3,1,6,1,1,1,7,-1,29
210469,-2,6,6,6,6,6,5,6,1,4,3,6,6,6,6,6,1,9,-1,35
210953,-2,3,6,6,5,6,6,5,6,4,1,1,5,4,3,4,,3,-1,36
211194,-2,5,4,4,4,5,6,5,6,5,2,4,4,3,4,4,2,7,-1,32
212268,-2,4,3,4,5,4,3,4,5,2,1,2,3,4,2,3,,5,-1,21
212371,-2,6,5,4,5,4,6,6,6,6,5,4,4,6,1,4,2,8,-1,35
212462,-2,6,6,5,6,6,6,4,5,4,5,4,3,2,3,5,5,9,1,41
213709,-2,6,6,6,6,6,6,5,2,5,6,6,6,5,4,3,1,9,-1,54
215310,-2,6,4,6,5,6,6,4,4,3,3,6,3,2,1,3,1,11,-1,31
210977,-1,4,5,4,4,6,4,6,6,5,4,5,4,4,6,5,3,9,-1,32
212499,-1,,4,6,1,6,6,1,3,6,2,4,4,5,2,3,,7,-1,32
212531,-1,2,3,4,3,4,3,3,6,2,1,4,4,4,4,3,1,5,-1,28
215440,-1,4,6,6,6,6,6,6,3,6,3,4,3,6,2,6,3,9,-1,43
210373,0,6,4,6,4,6,5,3,4,4,1,5,6,3,5,3,,8,1,28
210517,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,-1,55
210624,0,6,6,6,5,5,5,4,6,5,2,3,4,4,5,5,2,5,1,25
210958,0,5,4,6,5,6,5,5,1,5,1,4,4,4,4,5,1,4,-1,25
210995,0,6,4,6,4,6,6,6,5,6,2,4,6,6,4,1,2,9,-1,41
211136,0,6,6,6,4,4,4,4,5,6,4,4,5,5,6,3,,4,1,23
212145,0,6,6,6,5,6,5,6,1,6,3,5,5,5,4,4,3,14,-1,39
212146,0,6,6,6,4,6,4,3,1,3,1,3,6,5,3,4,,11,-1,26
212152,0,1,6,6,6,6,5,4,6,4,4,6,6,6,1,5,1,4,-1,38
212255,0,6,5,6,6,6,6,6,5,6,4,6,5,5,2,4,2,9,-1,42
212432,0,6,6,4,6,6,6,6,4,6,4,4,4,6,6,6,,11,-1,42
212563,0,4,4,6,5,6,6,5,4,4,2,6,5,3,5,6,1,9,-1,33
212673,0,6,4,6,6,6,6,4,1,6,1,6,3,6,1,6,,4,1,20
212818,0,6,4,6,6,6,6,6,1,6,1,5,6,4,3,6,,7,-1,28
215503,0,6,4,6,6,6,4,6,4,4,6,6,6,4,4,6,1,4,-1,37
215540,0,6,5,6,5,6,3,4,5,3,4,3,2,3,2,5,,7,-1,28
210250,1,6,5,6,4,6,4,3,5,4,2,5,3,4,3,6,,4,-1,24
210896,1,6,6,6,6,6,6,6,1,6,1,6,6,6,6,6,2,14,-1,48
212545,1,1,3,1,4,3,5,5,4,6,3,3,4,1,5,1,,4,-1,44
215418,1,6,5,6,5,6,5,4,6,6,6,6,6,5,5,6,1,4,-1,40
210717,2,,6,6,4,6,6,3,1,1,6,1,6,1,1,1,4,14,-1,36
212160,2,6,4,6,5,5,6,6,5,5,4,4,4,4,4,5,5,5,1,63
212204,2,1,6,6,6,6,6,6,6,6,3,6,4,6,3,6,4,7,-1,42
212302,2,5,5,5,4,5,5,4,3,5,3,5,5,5,4,5,,10,-1,30
212583,2,6,,6,5,6,5,5,1,5,2,4,5,5,6,5,2,9,1,41
212172,3,4,1,6,6,6,6,1,2,1,1,6,6,1,1,1,2,5,-1,34
212282,3,1,1,6,3,6,5,5,1,6,6,6,6,4,5,1,2,9,-1,36
212410,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,5,-1,28
209403,-2,5,6,5,6,6,4,3,3,4,1,3,3,3,5,5,1,8,1,23
209226,0,6,6,6,5,5,5,4,2,4,3,5,4,4,6,5,2,5,1,33
212330,2,6,3,2,5,6,5,4,1,2,1,1,3,2,3,6,2,9,-1,46
