SESHID,politics,harmed1,suffered1,violence1,differently1,rights1,unfairly1,betray1,friend1,loyalty1,rank1,duties1,respect1,disgust1,purity1,unnatural1,income2,education,gender,Age
209949,-3,6,4,6,5,6,5,4,5,5,5,4,5,4,5,6,1,5,-1,24
212367,-2,6,6,6,6,6,6,6,6,4,4,6,3,6,5,6,,7,1,20
210087,-2,6,6,6,6,6,6,3,4,3,1,4,1,4,2,5,2,7,-1,30
212596,-1,5,4,6,5,6,6,5,6,6,4,6,4,5,6,5,1,6,1,25
211208,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,8,-1,25
211497,0,4,4,6,4,4,4,5,6,4,3,4,6,5,3,6,5,3,-1,41
213059,0,2,4,2,2,4,2,2,1,2,1,2,2,2,2,2,,14,1,39
211148,2,6,3,4,3,5,6,3,6,5,3,4,3,3,3,3,3,5,-1,41
215570,3,6,5,6,6,6,5,4,3,5,3,6,3,3,3,4,3,10,-1,23
209465,0,5,5,6,5,6,6,2,5,6,2,6,4,5,5,4,2,14,1,38
213042,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,-1,26
212809,-3,6,6,6,6,6,6,6,3,5,6,5,4,4,4,4,2,6,-1,25
210585,,6,6,6,6,6,6,6,1,6,1,6,4,3,3,4,1,7,-1,24
211363,-2,6,4,3,4,6,5,3,4,4,1,6,2,2,1,1,3,12,-1,38
214626,-2,6,6,6,6,6,6,2,2,3,1,6,2,4,3,5,,9,1,26
211916,-1,6,5,3,4,4,4,3,6,5,5,5,2,3,4,3,,7,-1,24
209303,,6,6,6,6,6,6,6,5,6,5,6,6,6,6,6,,,-1,30
215471,-3,6,6,6,6,6,6,4,5,5,4,4,4,5,6,5,2,7,-1,25
213329,-2,5,4,4,6,6,4,3,4,3,5,4,3,3,3,1,3,,1,20
215234,-2,6,4,6,6,6,4,3,1,3,1,5,3,3,5,5,1,12,-1,30
210349,-2,6,5,5,6,6,5,3,2,4,2,2,3,3,2,4,3,9,1,29
210455,-2,4,4,6,6,5,6,5,1,4,1,6,5,3,5,3,2,11,-1,35
211603,-2,6,6,6,6,6,6,3,1,4,1,6,2,2,1,3,4,9,-1,36
211989,-2,6,5,6,5,6,6,5,6,5,5,6,4,5,5,6,4,11,1,35
212857,-2,6,4,6,6,6,6,4,1,3,5,6,2,4,2,2,1,8,-1,24
213115,-2,6,6,6,6,5,6,3,1,6,2,5,3,5,5,3,,7,1,32
210371,-1,6,1,6,5,6,4,3,3,3,1,5,2,2,2,3,2,9,-1,40
213469,-1,6,4,6,6,6,6,5,4,4,4,6,3,6,4,5,1,12,-1,29
214006,0,6,6,6,6,5,6,2,3,3,1,5,4,6,3,5,2,9,-1,28
214593,0,3,6,6,6,6,6,5,2,5,4,5,4,3,6,4,1,9,-1,27
214061,,4,3,6,3,6,6,1,6,4,1,6,4,1,1,6,,4,-1,17
213176,2,6,2,3,2,6,6,5,3,2,2,6,4,6,6,6,1,7,-1,25
209793,0,3,6,6,6,5,3,5,4,6,2,4,6,5,3,3,,5,1,22
210223,0,4,2,6,6,5,6,5,2,3,4,5,5,5,4,5,5,7,1,40
212506,2,5,5,5,6,5,6,1,1,2,5,4,2,4,4,5,,12,1,88
213171,-1,6,5,6,5,6,5,2,4,2,2,5,3,3,2,4,1,13,-1,38
213406,0,6,6,6,6,6,6,4,1,6,1,6,5,4,6,6,1,7,1,38
211698,-2,4,4,5,3,6,3,4,5,4,5,5,4,4,3,6,1,8,-1,30
214919,-2,4,4,4,4,4,4,4,1,4,4,3,4,4,2,4,3,5,1,41
211875,0,6,4,6,6,6,4,1,3,4,4,4,3,4,1,3,1,3,-1,21
213884,0,6,6,6,5,5,5,5,6,4,2,5,4,4,5,5,1,9,-1,30
214169,0,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,2,4,-1,23
213461,1,5,5,4,4,5,6,3,1,5,1,5,3,3,4,3,,5,-1,34
210586,-2,2,4,6,5,5,4,3,4,3,1,3,4,5,4,3,,9,1,25
211418,-1,5,5,5,5,6,4,2,6,5,2,5,2,5,4,4,2,7,1,24
215006,-2,6,6,6,6,4,4,6,6,6,5,6,6,6,5,6,1,7,-1,23
214099,3,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,2,7,1,28
212278,-3,6,6,6,6,6,6,5,4,6,1,4,2,1,2,2,2,8,1,30
212826,-3,6,4,6,6,6,6,6,4,6,6,6,6,6,6,6,,5,,37
212088,0,3,4,6,6,6,5,5,6,6,5,4,3,4,1,5,1,7,1,28
214226,0,4,6,6,6,5,6,6,6,6,3,6,6,6,6,6,1,5,-1,32
212012,-2,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,2,7,-1,29
212039,-1,6,5,6,6,6,6,2,1,1,1,4,5,3,3,3,2,9,-1,32
212317,0,6,2,6,6,4,6,6,3,6,4,4,5,4,2,1,3,7,-1,31
212550,0,6,3,3,3,6,3,4,2,6,4,6,3,6,3,1,,11,-1,29
215352,0,4,6,5,5,5,6,3,4,5,6,6,5,5,6,2,3,7,-1,24
209844,1,6,6,6,6,6,6,5,2,4,1,6,4,4,5,4,4,11,-1,44
210359,1,6,4,5,4,6,5,4,3,6,4,4,5,6,5,4,1,12,-1,30
212618,0,4,6,6,3,3,3,3,5,5,6,5,1,5,3,4,4,14,1,27
209612,0,6,6,6,5,6,6,5,3,4,3,5,4,6,6,6,3,11,1,28
213882,-1,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,1,7,1,22
210128,0,6,5,6,5,4,6,6,4,6,3,5,4,6,6,2,2,7,-1,28
211527,0,6,1,3,4,6,6,4,1,6,1,4,3,1,3,6,5,5,-1,28
212606,0,6,6,6,3,5,5,5,4,5,3,5,5,4,6,5,3,9,1,39
214432,0,3,5,6,6,3,4,3,2,4,2,4,3,3,3,5,,7,1,21
213689,0,6,5,4,6,5,6,3,3,5,2,4,2,5,2,6,2,9,-1,31
211113,,3,6,6,6,6,6,6,4,5,3,5,6,5,6,6,,5,1,20
212112,,6,4,4,4,6,6,2,1,2,1,3,4,3,5,3,1,7,-1,26
213972,-2,3,5,6,6,5,5,3,1,2,1,5,4,4,5,3,4,7,1,31
213908,0,6,6,6,6,6,6,5,1,1,1,4,4,2,3,6,3,8,1,33
214298,-3,5,5,4,4,5,5,4,4,3,4,4,3,5,3,6,,4,1,24
211244,,6,4,6,6,6,4,5,3,4,2,6,4,6,5,5,,2,1,36
214242,-3,6,6,6,6,6,6,6,2,6,1,6,5,6,5,6,1,9,1,27
210786,0,6,6,6,6,6,6,6,1,6,1,6,4,3,5,1,,4,1,59
211403,0,6,6,6,4,6,6,2,3,2,3,5,2,4,3,4,1,5,1,35
210730,-2,,,,,,,,,,,,,,,,5,7,-1,20
211636,0,,,,,,,,,,,,,,,,2,7,1,41
209084,3,,,,,,,,,,,,,,,,2,1,-1,8
212212,,,,,,,,,,,,,,,,,,9,1,32
210817,-3,,,,,,,,,,,,,,,,1,13,-1,32
212213,-3,,,,,,,,,,,,,,,,1,9,-1,25
212429,-3,,,,,,,,,,,,,,,,,3,1,38
210913,-2,,,,,,,,,,,,,,,,,13,-1,32
212308,-2,,,,,,,,,,,,,,,,2,9,-1,54
215318,-2,,,,,,,,,,,,,,,,1,5,1,25
210804,-1,,,,,,,,,,,,,,,,1,9,1,26
211070,-1,,,,,,,,,,,,,,,,1,4,-1,50
212628,0,,,,,,,,,,,,,,,,,5,-1,21
212511,1,,,,,,,,,,,,,,,,,4,1,19
215339,-3,,,,,,,,,,,,,,,,,12,1,39
214723,-2,,,,,,,,,,,,,,,,3,7,-1,30
209152,2,,,,,,,,,,,,,,,,3,5,1,44
208966,-1,,,,,,,,,,,,,,,,1,9,-1,29
212956,0,,,,,,,,,,,,,,,,3,12,-1,48
208671,-3,,,,,,,,,,,,,,,,,9,-1,42
209130,0,,,,,,,,,,,,,,,,4,9,-1,35
209431,0,,,,,,,,,,,,,,,,2,7,-1,28
210676,0,,,,,,,,,,,,,,,,3,9,-1,27
213071,0,,,,,,,,,,,,,,,,1,7,-1,26
212927,-2,,,,,,,,,,,,,,,,1,7,-1,25
211926,-2,,,,,,,,,,,,,,,,1,7,-1,26
212465,-2,,,,,,,,,,,,,,,,1,8,-1,29
208891,-1,,,,,,,,,,,,,,,,3,7,-1,25
209058,-3,,,,,,,,,,,,,,,,,7,1,23
212626,0,,,,,,,,,,,,,,,,,5,1,19
209166,-2,,,,,,,,,,,,,,,,2,9,1,29
209238,0,,,,,,,,,,,,,,,,4,8,-1,31
213035,0,,,,,,,,,,,,,,,,1,5,-1,35
208752,,,,,,,,,,,,,,,,,4,9,1,26
208805,0,,,,,,,,,,,,,,,,1,7,1,30
208841,0,,,,,,,,,,,,,,,,2,4,-1,24
209019,-2,,,,,,,,,,,,,,,,1,8,-1,53
214165,-2,6,5,4,4,6,5,3,6,4,2,6,2,4,4,6,2,4,1,35
210540,0,5,5,6,5,5,4,6,6,4,3,5,4,3,4,5,,7,-1,29
210458,-3,6,6,4,6,6,5,3,5,4,1,1,4,3,5,4,4,5,-1,34
214010,-3,5,4,2,6,5,5,2,3,2,2,6,2,3,3,4,2,8,-1,41
214188,-2,4,4,4,5,6,6,4,2,5,5,4,3,5,4,5,,9,-1,37
215100,,5,6,6,6,6,6,4,6,2,3,2,5,4,1,4,,9,1,25
213318,-3,6,4,4,6,5,5,3,3,5,1,3,2,3,2,4,,7,1,37
215484,0,4,4,6,5,6,6,4,4,4,1,4,4,4,4,4,2,9,-1,26
212029,0,4,6,6,4,6,5,5,4,6,4,4,5,6,6,5,1,4,-1,32
214525,-2,6,2,4,4,6,5,4,5,4,2,6,5,4,1,5,5,7,-1,20
209801,1,5,5,5,5,5,5,4,1,3,3,5,3,4,5,5,3,5,-1,37
212372,,5,5,6,5,5,5,6,5,4,4,5,5,5,4,6,4,9,,42
214860,-3,6,6,6,6,6,6,4,2,5,5,5,2,4,2,5,1,5,1,48
209835,-2,6,4,4,5,5,5,4,4,4,2,4,3,5,4,5,1,5,-1,23
210434,-1,6,6,6,6,6,6,5,5,5,3,4,6,4,6,4,,5,-1,19
209300,-2,5,5,5,5,5,5,5,4,4,4,5,4,4,4,5,2,5,1,23
212901,-1,6,6,6,6,6,6,5,6,5,6,6,4,5,5,6,1,5,-1,20
210237,0,5,4,4,4,4,5,4,3,4,3,4,3,3,4,4,3,13,-1,20
209316,-3,6,6,6,6,6,6,4,4,3,1,5,4,3,2,5,3,7,1,35
211332,-2,6,6,6,6,6,6,5,6,6,1,3,2,4,4,4,2,13,1,37
209276,-1,6,5,6,3,6,5,5,2,4,2,3,5,2,3,3,1,4,1,20
215479,-3,5,4,6,6,5,4,4,4,4,2,3,3,4,3,3,3,8,-1,26
210675,0,6,6,6,6,6,6,6,4,6,4,,6,4,6,6,1,13,-1,23
210895,0,4,5,5,6,5,4,4,6,5,4,4,4,4,3,3,,14,-1,38
211647,0,1,5,5,6,6,5,5,5,5,4,3,4,5,4,5,1,9,1,27
211487,-2,6,5,6,5,6,4,6,6,3,2,5,4,1,6,1,,6,-1,33
209720,0,5,4,5,6,5,6,2,4,3,2,4,2,4,5,5,1,12,-1,32
210707,2,5,5,5,5,4,6,3,2,6,4,5,5,3,6,3,,9,1,30
212068,-3,6,6,6,6,6,6,4,5,5,3,5,2,4,2,4,3,7,1,31
212150,,5,5,5,5,5,2,4,4,5,2,3,4,2,3,3,,4,1,18
212056,0,6,4,5,,6,6,4,4,4,3,4,3,3,1,3,3,9,-1,50
209724,,6,6,6,6,6,6,4,5,6,1,2,4,2,2,5,,7,1,23
210220,,5,5,6,5,5,6,4,6,6,3,5,5,5,4,5,4,4,1,21
211199,-3,6,6,5,5,6,6,4,4,4,1,4,3,3,2,4,4,13,-1,30
210078,-2,2,6,6,6,6,6,4,3,6,1,4,5,6,6,6,4,5,-1,50
210380,-2,5,4,6,4,3,3,4,4,5,3,4,5,3,2,3,3,7,1,41
210591,-1,1,3,6,6,5,6,2,1,3,4,6,2,2,6,5,,12,-1,32
210773,-1,4,5,5,5,4,5,4,6,4,4,5,4,3,5,5,3,7,-1,26
214160,-1,6,5,5,5,6,5,3,5,4,4,6,3,3,2,5,4,11,-1,39
210573,0,6,4,6,4,6,3,3,4,3,4,3,3,3,2,4,,7,1,19
212839,0,6,5,6,5,6,5,4,4,4,5,6,4,3,4,5,3,7,1,39
212860,0,6,4,4,4,6,5,3,4,2,1,5,3,3,4,4,1,13,1,23
214412,0,3,4,6,6,6,5,5,4,6,1,6,6,5,4,5,3,8,-1,30
214825,0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,7,1,28
215105,0,6,5,4,4,2,5,3,3,4,3,3,1,3,4,5,4,3,1,34
212400,2,6,3,6,5,6,6,2,6,5,2,6,5,5,4,5,,9,-1,30
209392,,6,6,6,4,4,5,3,4,3,4,4,2,5,4,4,1,7,-1,28
210171,,5,4,3,6,6,6,2,1,2,1,5,1,2,2,5,,7,1,29
213826,,6,4,5,5,6,4,3,1,5,1,5,4,2,4,4,,5,-1,23
209407,-3,4,4,6,3,5,4,3,3,4,4,4,2,4,2,5,1,8,1,24
209951,-3,6,6,6,6,6,6,1,1,3,1,5,5,1,2,1,1,7,-1,20
211993,-3,5,6,5,6,6,6,3,5,4,3,5,2,4,5,5,1,7,1,23
213211,-3,6,6,6,6,6,6,4,1,4,4,6,5,5,6,6,3,12,-1,63
213853,-3,4,5,6,6,6,5,3,6,4,1,6,3,3,3,4,1,7,-1,34
214897,-3,6,5,6,6,6,6,5,5,5,1,5,2,4,5,6,,7,1,27
215237,-3,6,5,6,6,6,5,5,4,4,6,4,4,4,5,4,1,5,1,51
209394,-2,6,4,6,5,6,4,5,4,4,3,4,3,4,2,4,5,5,1,48
209397,-2,4,3,4,6,5,6,3,4,2,2,4,2,3,4,4,1,9,-1,32
209425,-2,5,4,4,4,5,5,4,4,4,2,4,4,4,4,5,2,5,1,27
209615,-2,2,3,6,6,6,6,2,2,1,4,4,4,3,5,4,3,14,-1,32
211980,-2,6,5,5,5,5,6,3,5,6,1,5,4,3,3,3,4,8,1,60
213696,-2,6,5,4,6,6,6,5,3,6,2,6,4,4,4,4,4,8,-1,26
213724,-2,6,4,6,3,6,6,2,1,1,4,3,5,1,2,2,1,7,1,25
213829,-2,5,5,4,4,6,4,4,4,5,3,4,3,4,3,4,4,5,1,29
213934,-2,6,6,6,6,6,6,4,3,6,1,5,4,2,6,2,3,7,1,28
210452,-1,5,4,6,4,4,4,3,2,2,3,2,3,2,2,5,3,13,1,34
209200,-1,6,5,4,4,5,4,4,2,4,2,3,2,4,5,5,,5,1,19
213232,-1,6,2,6,6,4,5,6,6,4,6,6,6,6,6,6,3,9,1,25
209790,0,4,4,5,5,4,6,5,4,3,2,6,4,3,4,5,3,3,-1,19
210252,0,4,4,6,5,6,3,4,1,5,1,6,6,4,3,3,4,3,-1,17
210346,0,6,5,6,5,5,5,4,4,3,1,4,3,4,3,6,5,9,-1,27
210463,0,4,6,6,6,5,6,5,1,4,1,6,4,5,5,4,,5,1,38
210650,0,6,4,6,4,6,6,4,1,2,2,6,5,2,2,6,,7,-1,46
213281,0,5,4,4,5,5,4,4,4,4,4,5,4,5,4,5,,5,1,22
213703,0,6,6,6,6,6,6,6,1,6,1,6,6,3,4,4,2,7,-1,21
215330,0,5,3,3,2,2,2,4,2,3,2,3,1,2,2,3,2,5,-1,28
210219,,1,6,6,5,6,4,4,3,4,2,6,3,2,6,6,3,7,-1,26
210270,-3,6,5,5,6,6,6,4,5,4,3,5,2,4,2,4,2,7,-1,44
215109,-3,6,5,6,4,6,5,2,2,2,1,5,2,4,2,5,3,8,-1,49
212841,-2,4,4,6,5,4,3,3,5,4,5,5,3,3,5,3,3,4,1,36
212985,-2,6,5,5,5,6,6,5,1,5,1,5,5,2,1,5,5,4,-1,38
214126,-2,6,5,5,4,5,6,3,3,5,3,5,2,2,4,4,1,9,1,30
209942,-1,4,4,4,6,5,5,5,3,2,1,4,1,2,4,4,3,4,-1,23
210497,-1,5,4,6,4,4,5,3,4,1,1,5,4,4,5,3,2,3,-1,19
211240,-1,6,3,6,5,6,6,2,1,3,3,4,3,3,4,3,4,9,1,31
212574,-1,3,3,5,2,3,3,2,4,4,2,5,4,4,3,5,2,5,-1,24
210176,0,5,3,6,5,6,2,4,5,5,2,5,5,2,2,3,3,6,-1,23
212914,0,6,4,5,6,6,6,2,1,3,6,6,1,2,2,3,5,8,-1,36
210543,1,6,3,6,4,5,4,5,6,4,4,5,2,3,2,4,4,8,-1,21
210571,-3,6,5,6,6,6,4,1,1,4,1,5,1,4,3,5,4,7,-1,63
213571,2,6,6,6,4,6,6,5,4,5,1,5,5,5,6,5,4,,1,41
212920,1,6,6,6,4,6,6,1,3,3,6,5,1,1,1,6,3,8,1,39
212598,-3,6,6,6,6,6,6,5,2,5,3,2,3,2,2,2,2,7,1,37
215350,-3,6,6,6,5,6,4,3,2,2,1,4,4,3,2,5,3,11,-1,49
211513,-2,6,4,6,5,6,6,4,3,4,4,6,4,2,2,3,5,7,1,38
211844,-2,6,6,5,5,5,6,4,3,5,2,2,3,3,2,4,,8,1,22
211696,-2,6,4,6,5,5,5,3,4,4,3,6,3,4,5,4,4,9,1,33
210483,-1,5,3,5,6,5,6,4,4,5,3,3,3,4,4,3,2,9,-1,27
211036,-1,6,6,5,5,5,5,3,6,5,4,5,2,2,1,3,3,7,-1,29
211963,-1,4,2,1,2,3,3,3,1,1,2,2,2,3,3,5,2,5,1,37
210249,0,6,6,4,4,5,4,4,4,3,1,4,2,6,2,6,3,12,1,32
214500,0,6,6,6,6,6,6,2,5,5,1,4,3,3,1,3,,4,1,20
211877,1,5,6,6,6,4,6,6,1,6,1,4,6,5,6,5,1,7,-1,20
214254,1,5,4,6,4,4,5,5,4,5,4,1,3,5,3,5,,8,1,20
209754,2,6,6,6,6,6,6,6,1,6,1,6,4,6,4,4,,9,1,29
211322,2,5,4,6,5,5,5,6,4,6,4,6,6,3,4,4,1,9,-1,25
211201,-3,5,6,6,6,6,6,5,6,5,2,5,5,5,3,6,,13,1,40
210973,-3,4,4,5,6,6,6,2,5,2,5,4,2,4,1,2,2,7,1,32
212450,-2,6,6,6,4,6,6,4,4,6,3,4,4,4,3,3,2,10,-1,36
215559,0,5,5,5,5,5,5,5,2,4,3,5,5,3,5,4,1,5,-1,31
210570,-3,6,5,6,6,6,6,5,6,5,1,4,3,4,4,3,1,5,1,24
210714,-3,6,6,6,6,6,6,2,2,1,6,6,1,6,3,6,2,5,-1,28
211415,-2,6,5,5,6,6,6,5,5,5,3,4,4,5,4,3,,5,1,22
213432,-2,4,3,6,6,5,5,3,4,2,3,3,2,3,2,4,1,7,1,27
213651,-2,6,6,5,5,5,5,5,1,5,4,3,5,2,4,4,,4,-1,21
214710,-2,6,5,5,6,6,5,4,2,3,1,4,4,3,2,5,1,9,1,25
212966,-1,3,3,5,4,4,4,3,3,2,2,4,4,2,5,1,3,13,-1,29
214724,-1,6,6,6,6,6,5,6,1,3,3,4,3,5,6,6,1,9,-1,26
215400,-1,4,3,5,5,4,5,3,3,4,5,4,3,5,4,2,1,7,-1,25
209688,-2,6,5,5,5,6,6,1,5,5,1,5,5,5,1,4,3,9,-1,41
212560,-2,6,4,6,4,6,4,4,6,4,1,4,2,6,6,6,2,12,1,31
211579,-1,4,3,6,3,3,5,3,3,4,1,3,1,5,3,4,2,8,-1,39
215140,-1,6,4,6,6,6,6,1,1,1,1,4,2,3,2,4,5,12,-1,39
211144,,4,3,4,5,6,6,2,3,3,,1,2,1,2,3,,,1,38
211637,-3,4,1,4,6,5,6,2,6,3,3,3,1,5,6,4,4,9,1,27
213051,-3,6,4,5,5,6,6,4,4,3,4,4,2,5,2,5,1,8,-1,37
213080,-3,6,4,6,3,6,6,6,1,6,1,4,1,6,4,6,1,9,-1,34
214638,-3,5,4,6,5,6,5,5,6,5,2,5,4,4,4,4,1,8,1,28
211806,-2,4,5,5,6,6,6,6,4,6,6,6,3,6,5,4,1,7,-1,24
212659,-2,5,4,3,4,5,5,2,2,3,4,2,2,2,1,5,2,12,-1,37
213079,-1,6,5,5,4,4,6,3,2,3,5,4,4,3,4,5,1,13,-1,19
210991,0,6,1,4,6,6,6,6,1,6,1,4,5,6,6,6,,7,1,26
213916,1,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,,7,1,29
210390,-2,2,2,3,3,4,5,4,3,4,1,4,3,2,3,2,,7,-1,23
211060,-3,6,6,6,6,5,6,3,3,5,1,5,3,2,1,2,1,12,-1,31
211673,-2,5,4,6,4,4,4,4,1,3,4,4,5,2,2,4,4,12,1,46
210994,-2,6,6,5,6,4,6,3,2,3,2,4,4,3,4,3,2,5,-1,31
211067,-2,6,6,6,6,6,5,4,1,4,6,4,1,6,3,6,2,7,-1,37
211285,-2,6,6,6,6,6,6,6,5,5,4,5,2,6,6,6,2,8,-1,33
214410,-2,6,6,6,5,6,6,4,1,4,1,4,4,3,2,5,,7,-1,25
214594,-2,5,5,4,6,6,6,3,4,2,2,5,3,2,2,3,4,7,1,35
215384,-2,6,6,2,6,6,4,4,5,3,4,6,3,3,4,3,4,9,-1,29
215383,-2,5,4,5,5,6,4,2,4,3,2,4,3,4,2,4,4,9,-1,44
215427,-2,6,6,6,4,6,6,4,1,4,1,5,4,5,4,4,4,8,1,37
209827,-1,6,4,6,6,5,4,4,2,3,2,4,4,2,2,2,4,8,-1,32
210665,-1,6,5,6,4,5,5,3,5,3,1,4,4,2,3,3,3,9,1,34
211486,-1,5,4,5,3,3,4,2,4,2,3,3,3,4,3,4,3,7,-1,23
209617,0,6,6,6,6,6,6,4,4,6,6,4,3,3,4,3,,5,1,35
210528,0,4,5,4,5,4,5,5,6,6,1,4,4,3,2,3,5,9,-1,45
215434,0,4,4,5,4,5,5,3,3,4,3,5,3,4,4,3,2,7,-1,29
215504,0,6,6,6,6,6,6,6,4,6,4,4,6,6,6,6,4,7,-1,20
209323,1,6,5,5,6,5,4,5,3,5,3,3,3,3,3,4,1,7,-1,27
210689,2,6,4,6,6,6,6,6,3,5,4,6,4,3,3,3,2,5,-1,25
214865,3,4,4,5,2,5,6,3,5,6,1,2,4,6,5,5,4,8,1,59
214609,,6,6,6,6,6,6,5,6,,5,6,5,4,3,5,2,4,1,52
213866,-3,6,6,6,6,6,6,3,2,6,1,6,4,2,2,6,1,12,-1,44
211422,-2,5,4,5,5,4,4,3,3,2,2,4,2,4,2,2,2,13,-1,43
214236,-2,6,6,6,6,6,5,6,1,4,3,6,3,5,2,3,3,9,-1,49
215387,-1,5,4,6,6,6,5,2,4,2,2,4,2,2,2,2,3,8,-1,33
209257,-1,4,5,6,5,6,6,3,4,6,1,6,1,3,1,4,3,7,-1,26
211006,-3,5,6,5,6,5,6,4,3,6,3,3,3,4,5,5,4,5,1,19
214387,-2,6,6,6,6,6,6,6,5,5,2,6,5,6,3,5,,4,1,21
211342,-1,4,3,6,5,6,5,3,4,2,3,6,3,2,4,3,1,7,-1,24
214581,-3,6,6,4,4,6,6,2,3,6,1,3,2,6,3,4,1,12,1,27
210814,-2,6,5,6,6,6,5,2,4,3,3,4,4,3,2,3,,12,1,31
214549,3,3,6,6,5,6,6,1,4,6,1,4,1,6,1,6,3,12,-1,31
214237,-2,5,4,6,5,6,5,2,5,2,1,3,2,2,2,4,3,9,-1,37
209061,0,,,,,,,,,,,,,,,,5,3,-1,34
208975,-3,,,,,,,,,,,,,,,,2,8,1,26
213336,-3,,,,,,,,,,,,,,,,,8,1,24
208866,-2,,,,,,,,,,,,,,,,3,9,-1,35
208699,-1,,,,,,,,,,,,,,,,4,5,-1,19
208892,-1,,,,,,,,,,,,,,,,2,7,-1,31
213895,0,,,,,,,,,,,,,,,,2,4,-1,32
208915,2,,,,,,,,,,,,,,,,3,8,-1,24
210051,,,,,,,,,,,,,,,,,4,7,1,19
210762,1,,,,,,,,,,,,,,,,4,7,-1,44
208826,2,,,,,,,,,,,,,,,,4,9,1,76
213207,,,,,,,,,,,,,,,,,,4,1,19
214351,-3,,,,,,,,,,,,,,,,3,9,-1,61
208817,-2,,,,,,,,,,,,,,,,1,9,-1,27
209075,-2,,,,,,,,,,,,,,,,1,7,-1,24
209124,-2,,,,,,,,,,,,,,,,1,8,1,27
209498,-2,,,,,,,,,,,,,,,,4,7,-1,22
208749,0,,,,,,,,,,,,,,,,,9,1,27
215040,0,,,,,,,,,,,,,,,,1,8,-1,27
208873,1,,,,,,,,,,,,,,,,,9,-1,29
210712,,,,,,,,,,,,,,,,,,12,-1,29
208894,-3,,,,,,,,,,,,,,,,,4,-1,20
210917,-3,,,,,,,,,,,,,,,,,3,-1,42
210072,-2,,,,,,,,,,,,,,,,1,12,1,30
208831,-1,,,,,,,,,,,,,,,,,9,1,26
209118,-2,,,,,,,,,,,,,,,,1,9,-1,32
209087,1,,,,,,,,,,,,,,,,,4,1,26
210997,-3,,,,,,,,,,,,,,,,1,9,-1,35
213654,-2,,,,,,,,,,,,,,,,,9,-1,25
211455,-1,,,,,,,,,,,,,,,,2,7,-1,39
214229,-2,,,,,,,,,,,,,,,,,5,1,32
208784,-3,,,,,,,,,,,,,,,,4,3,-1,19
210790,-3,,,,,,,,,,,,,,,,2,7,1,29
210643,0,,,,,,,,,,,,,,,,,5,1,27
208661,-3,,,,,,,,,,,,,,,,1,4,1,25
208761,-2,,,,,,,,,,,,,,,,1,9,-1,26
213160,-3,,,,,,,,,,,,,,,,3,11,1,28
210920,,,,,,,,,,,,,,,,,,12,1,28
